subID,BIS1,BIS2,BIS3,BIS4,BIS5,BIS6,BIS7,BIS8,BIS9,BIS10,BIS11,BIS12,BIS13,BIS14,BIS15,BIS16,BIS17,BIS18,BIS19,BIS20,BIS21,BIS22,BIS23,BIS24,BIS25,BIS26,BIS27,BIS28,BIS29,BIS30,BIS_score,BFI1,BFI2,BFI3,BFI4,BFI5,BFI6,BFI7,BFI8,BFI9,BFI10,BFI11,BFI12,BFI13,BFI14,BFI15,BFI16,BFI17,BFI18,BFI19,BFI20,BFI21,BFI22,BFI23,BFI24,BFI25,BFI26,BFI27,BFI28,BFI29,BFI30,BFI31,BFI32,BFI33,BFI34,BFI35,BFI36,BFI37,BFI38,BFI39,BFI40,BFI41,BFI42,BFI43,BFI44,BFI_C_score,P_Q1TP,P_Q2RCS,P_Q3RTP,P_Q4RCS,P_Q5CS,P_Q6RMF,P_Q7TP,P_Q8CS,P_Q9MF,P_Q10RMF,P_Q11RTP,P_Q12RCS,P_Q13RMF,P_Q14TP,P_Q15CS,P_Q16MF,P_Q17CS,P_Q18RCS,P_Q19MF,P_Q20RTP,P_Q21RCS,P_Q22RMF,P_Q23TP,P_Q24MF,P_QR25TP,P_Q26CS,P_Q27MF,P_Q28TP,P_Q29RMF,P_Q30RTP,Planfulness_score,annualincome,threshold,minincome,maxincome,adj_inc,INR
963,2,1,3,2,2,1,3,3,2,3,2,2,2,2,3,1,1,1,2,3,1,3,1,1,1,1,1,1,4,3,1.933333333,3,4,4,2,1,3,4,5,4,2,4,1,5,3,2,3,1,5,4,3,5,3,5,2,1,3,2,1,3,2,3,2,4,5,3,3,2,3,1,3,5,3,4,1,3,4,4,3,3,2,4,3,3,4,5,2,2,4,3,4,4,3,5,2,3,4,4,3,3,4,2,3,2,5,3,3.333333333,"$150,000-$159,999",24755,150000,160000,155000,6.261361341
964,1,2,3,2,2,2,1,2,3,1,2,2,1,2,1,1,1,1,2,1,1,1,4,2,1,2,1,2,1,2,1.666666667,2,4,5,2,3,5,3,5,4,5,2,1,5,4,4,1,4,5,5,5,5,4,5,4,5,1,4,5,4,4,4,4,5,5,2,4,4,5,1,5,1,5,4,5,3.840909091,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4.866666667,"$350,000-$399,999",24755,350000,4.00E+05,375000,15.14845486
965,2,3,3,3,3,3,2,2,2,1,4,1,2,4,1,4,3,3,4,1,4,3,3,3,4,3,4,2,1,1,2.633333333,4,3,4,2,5,4,4,4,4,4,4,4,3,4,4,4,3,2,5,5,4,5,2,5,5,4,3,3,3,3,4,4,4,4,3,2,2,2,4,2,4,4,2,5,3.613636364,4,2,2,2,4,2,4,4,4,2,2,2,2,4,4,4,4,2,4,2,2,2,4,4,2,4,5,5,4,4,3.2,NA,NA,NA,NA,NA,NA
966,3,2,1,3,2,1,2,1,2,1,1,2,2,1,3,1,2,2,3,2,1,2,3,1,1,1,2,1,2,2,1.766666667,1,2,4,1,3,5,5,5,4,5,2,1,5,1,4,4,5,2,2,3,5,5,2,5,4,2,1,5,1,4,4,5,5,5,2,4,1,5,2,4,4,5,2,4,3.409090909,5,3,2,4,4,4,3,4,4,3,2,3,4,5,4,4,3,2,4,4,1,3,3,4,4,2,4,3,4,2,3.366666667,"$190,000-$199,999",16072,190000,2.00E+05,195000,12.13290194
967,1,2,4,2,1,1,3,1,1,1,2,3,1,2,1,2,2,2,3,1,2,2,3,2,1,1,2,2,1,2,1.8,1,2,5,1,2,5,4,5,2,3,5,1,5,5,2,4,2,5,4,1,5,4,5,5,1,1,1,5,2,1,4,4,5,5,2,3,1,5,2,1,2,5,5,3,3.204545455,4,5,2,4,5,4,5,4,4,5,5,4,5,5,5,5,5,3,5,4,3,5,4,5,4,4,4,4,4,4,4.3,"$400,000-$449,999",16072,4.00E+05,450000,425000,26.44350423
968,3,1,2,1,1,1,3,3,3,4,1,3,4,1,4,1,1,2,1,4,1,2,1,1,2,1,2,2,3,3,2.066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,4,3,3,3,3,2,2,4,3,2,3,3,3,4,3,3,3,3,3,2,5,2,2,2,3,2,2.933333333,"$180,000-$189,999",29854,180000,190000,185000,6.196824546
969,3,3,1,2,2,3,3,2,3,1,1,3,3,1,2,1,3,3,3,3,1,2,1,2,2,2,2,1,1,2,2.066666667,4,2,4,4,4,4,4,2,1,4,4,1,5,4,2,3,4,2,5,5,4,4,5,3,4,3,4,4,4,5,4,4,2,3,2,3,3,3,4,4,2,4,3,4,3.477272727,5,4,3,2,4,4,4,3,4,2,4,2,2,4,3,2,4,2,4,4,2,3,4,4,4,4,4,2,2,4,3.3,"$300,000-$349,999",24755,3.00E+05,350000,325000,13.12866088
970,1,2,3,3,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,3,2,2,1,1,3,1,2,4,1.8,4,3,5,1,4,4,4,4,5,4,4,1,5,2,3,3,4,5,2,4,2,5,5,4,5,3,1,5,3,5,4,4,4,4,2,3,1,4,1,4,2,5,5,4,3.545454545,5,3,2,3,4,3,3,4,4,3,2,4,4,2,3,4,4,2,4,4,4,4,4,4,2,5,3,2,4,3,3.4,"$160,000-$169,999",18774,160000,170000,165000,8.788750399
971,3,1,2,3,1,2,3,2,3,3,1,3,4,1,4,1,1,2,2,3,1,2,2,2,1,1,2,2,3,3,2.133333333,3,2,4,1,3,3,4,4,5,4,3,1,4,3,3,4,5,3,1,4,4,4,4,4,3,3,1,4,2,4,4,5,4,5,3,4,2,4,3,3,3,4,2,3,3.318181818,4,4,2,3,3,3,3,4,3,2,3,2,3,3,3,3,4,2,3,3,2,3,3,3,2,3,3,3,3,3,2.933333333,"$250,000-$299,999",24755,250000,3.00E+05,275000,11.1088669
972,4,3,3,3,4,2,4,4,4,4,1,4,4,3,4,4,4,4,4,4,2,4,4,3,4,4,4,3,4,4,3.566666667,5,5,1,3,3,1,2,1,4,4,5,4,1,4,1,5,3,1,2,3,1,3,1,2,2,5,4,1,4,4,1,1,1,1,1,5,5,1,2,1,5,1,1,1,2.545454545,1,1,1,1,2,2,1,1,2,1,1,3,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,3,5,1.7,"$30,000 - $39,999",34337,30000,40000,35000,1.019308618
973,1,1,2,2,1,3,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1.466666667,3,3,5,3,4,4,3,5,1,4,3,1,5,5,5,1,4,5,5,4,5,4,4,4,1,1,3,4,2,1,1,4,5,5,5,1,1,4,5,3,3,4,4,3,3.409090909,5,5,4,5,5,4,5,5,4,3,5,2,4,5,5,3,4,3,3,5,5,4,3,4,3,5,5,5,4,3,4.166666667,"$160,000-$169,999",16072,160000,170000,165000,10.26630164
974,2,2,4,2,1,1,2,1,1,1,3,1,2,2,2,1,2,2,3,2,1,1,2,3,1,2,2,2,2,1,1.8,2,2,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,2,4,2,4,3.636363636,4,4,2,4,5,4,4,4,4,2,2,2,2,4,4,4,4,2,4,2,2,2,4,4,2,4,4,4,2,2,3.233333333,"$300,000-$349,999",29854,3.00E+05,350000,325000,10.88631339
975,3,2,3,2,1,2,2,2,3,2,1,3,3,1,3,2,2,1,2,3,1,2,1,2,1,2,2,1,3,3,2.033333333,4,3,4,2,3,2,4,3,4,4,4,3,4,3,3,4,4,4,2,4,2,4,4,4,3,4,2,4,4,4,2,4,4,4,3,4,2,4,2,3,3,4,3,4,3.386363636,4,3,2,4,4,4,4,4,4,3,2,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,3,3.666666667,"$250,000-$299,999",24755,250000,3.00E+05,275000,11.1088669
976,2,2,4,2,2,2,3,2,2,1,1,2,3,3,2,2,2,2,2,2,2,1,2,1,1,4,2,1,3,2,2.066666667,5,3,3,1,3,3,3,2,2,5,4,2,5,3,3,3,5,2,2,2,3,4,5,4,4,4,4,3,3,2,1,4,4,3,2,5,3,3,1,3,2,5,2,5,3.181818182,5,4,3,5,4,4,4,4,4,4,5,3,3,4,4,3,4,3,5,4,3,3,4,4,2,4,4,3,5,5,3.866666667,"$180,000-$189,999",16072,180000,190000,185000,11.51070184
977,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,4,1,1,4,1,1,1,1,1.7,1,1,5,1,5,5,5,5,5,5,5,1,5,1,5,5,5,5,1,5,5,5,5,5,5,5,1,5,1,5,3,5,5,1,5,5,5,5,1,5,5,5,5,4,4.022727273,5,1,1,3,5,5,5,5,5,1,1,5,5,5,5,1,5,4,5,5,5,5,5,5,1,5,5,5,1,5,3.966666667,"$450,000-$499,999",29854,450000,5.00E+05,475000,15.91076573
978,2,2,2,3,1,1,3,2,2,2,2,2,1,2,3,1,2,1,2,3,1,2,1,2,2,1,2,2,2,2,1.866666667,4,4,5,1,4,4,5,5,3,4,5,1,5,4,3,4,4,5,4,4,2,5,5,3,4,3,2,4,4,4,4,4,4,5,4,4,1,4,2,4,3,5,4,2,3.727272727,5,4,3,4,5,5,4,5,5,3,4,5,5,5,5,4,4,3,5,4,4,5,4,4,4,4,4,4,4,4,4.266666667,"$170,000-$179,999",18774,170000,180000,175000,9.321401939
979,2,1,3,3,1,1,1,1,2,1,1,2,1,3,3,1,1,1,1,2,1,1,3,1,1,1,3,1,1,2,1.566666667,5,1,5,1,4,3,5,5,5,4,3,1,5,3,1,4,5,5,3,4,3,5,5,5,3,3,1,4,1,3,1,5,5,5,5,4,1,5,1,4,2,5,5,3,3.545454545,5,5,5,4,5,5,4,5,4,5,5,3,5,5,5,5,5,4,4,5,5,5,4,4,2,5,5,4,5,5,4.566666667,"$190,000-$199,999",18774,190000,2.00E+05,195000,10.38670502
980,3,3,2,4,1,3,2,3,4,2,1,2,2,3,1,1,2,1,2,2,1,1,2,1,1,3,1,1,1,2,1.933333333,1,2,4,4,3,4,4,2,2,4,2,2,4,4,4,3,4,4,4,4,4,4,4,2,2,2,3,4,4,4,4,4,4,3,5,2,2,5,5,4,4,4,2,2,3.363636364,4,4,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3.8,"$150,000-$159,999",24755,150000,160000,155000,6.261361341
981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,1,5,5,5,5,5,5,5,1,5,1,4,5,5,5,1,4,4,4,5,5,4,5,1,5,1,4,5,5,5,5,5,5,1,5,1,5,1,5,5,5,3.909090909,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4.933333333,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
982,1,2,1,2,3,4,1,3,3,4,3,3,4,2,1,1,3,1,2,4,1,3,1,2,2,3,1,2,1,1,2.166666667,1,2,4,5,4,5,5,2,3,5,2,3,5,5,5,3,5,2,4,5,5,3,3,1,4,1,4,5,5,5,5,4,3,1,5,1,2,3,5,5,1,3,2,5,3.545454545,4,1,2,2,5,3,5,4,5,2,5,3,2,4,3,2,4,3,4,3,1,4,3,4,2,2,3,4,2,5,3.2,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
983,2,2,4,2,2,4,1,2,3,2,4,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3,3,3,3,2.166666667,3,4,5,4,3,3,2,4,2,3,2,1,5,4,3,2,2,3,5,5,2,3,3,2,3,1,4,3,4,3,3,3,4,2,5,3,4,2,5,3,3,3,2,2,3.113636364,4,4,3,5,5,3,3,4,3,4,5,5,3,4,3,3,3,5,2,3,4,4,4,4,3,3,3,2,3,3,3.566666667,"$200,000-$249,999",34337,2.00E+05,250000,225000,6.552698256
984,2,3,3,4,2,4,1,3,3,2,4,2,1,3,1,1,2,1,2,1,2,2,2,1,1,4,1,4,1,1,2.133333333,5,4,5,1,5,2,4,2,4,5,5,3,5,5,5,5,5,3,5,5,2,5,1,1,5,5,3,4,2,5,4,4,5,4,4,4,4,4,5,5,1,2,1,5,3.818181818,5,4,4,5,4,5,5,5,5,5,5,5,5,4,4,2,5,5,4,5,5,4,3,4,4,4,2,4,4,5,4.333333333,"$300,000-$349,999",18774,3.00E+05,350000,325000,17.31117503
985,1,1,4,4,1,2,1,1,1,1,3,1,1,2,1,4,4,4,4,1,4,4,4,4,3,2,4,3,1,1,2.4,5,1,5,1,5,5,4,2,2,3,5,3,5,4,3,4,5,1,5,3,5,5,2,5,4,5,5,4,5,4,5,4,5,4,5,4,3,2,3,5,4,3,3,4,3.840909091,4,3,3,5,4,4,2,3,4,2,2,1,2,4,4,3,3,2,4,3,3,2,4,2,4,4,4,5,4,4,3.266666667,"$150,000-$159,999",16072,150000,160000,155000,9.644101543
986,2,2,3,3,1,1,1,1,1,1,2,1,1,2,3,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1.6,1,2,5,1,4,5,5,3,5,5,4,1,5,3,5,4,5,5,4,4,5,5,4,5,3,2,3,5,3,5,5,5,5,4,3,2,3,5,2,3,3,5,5,4,3.863636364,5,4,3,4,5,4,4,4,4,5,5,3,4,5,5,3,4,3,4,4,5,5,4,5,5,4,5,4,3,5,4.233333333,"$190,000-$199,999",24755,190000,2.00E+05,195000,7.877196526
987,1,1,3,3,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,3,1,2,1,1.566666667,4,2,4,1,5,3,5,5,3,4,4,1,5,2,4,5,5,5,2,4,2,5,5,4,4,5,5,5,3,5,1,5,5,4,3,5,1,5,1,4,5,5,5,3,3.818181818,5,5,5,3,5,4,4,5,5,3,5,5,4,4,4,5,5,3,3,2,4,2,4,4,4,5,5,4,5,5,4.2,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
988,3,2,1,4,1,2,3,3,2,3,2,2,1,2,3,2,2,2,2,3,2,1,1,2,3,2,2,3,3,3,2.233333333,5,1,5,3,3,4,5,5,3,5,4,1,5,3,4,4,5,4,3,4,2,5,5,3,3,3,2,5,4,4,3,5,5,4,3,5,1,5,3,5,1,5,2,5,3.727272727,5,4,3,2,4,5,4,3,4,4,3,2,4,4,4,4,4,1,5,4,2,4,4,5,3,4,4,4,2,4,3.633333333,"$150,000-$159,999",12486,150000,160000,155000,12.41390357
989,2,1,3,4,1,1,2,2,2,3,1,2,3,1,2,1,2,1,2,2,1,2,2,2,2,2,3,1,3,3,1.966666667,4,2,4,1,4,2,4,4,5,5,4,1,5,2,4,4,2,4,2,3,2,5,4,4,3,4,4,4,1,4,2,4,4,5,5,5,2,4,2,3,4,4,4,3,3.454545455,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,2,4,4,4,4,4,3.733333333,"$190,000-$199,999",29854,190000,2.00E+05,195000,6.531788035
990,1,2,3,4,1,2,2,1,1,1,4,3,1,2,1,1,2,4,3,3,1,1,2,1,2,4,1,4,3,3,2.133333333,5,3,5,2,5,2,3,2,1,4,5,5,4,5,4,5,3,2,5,2,1,5,4,4,1,3,4,3,5,1,1,4,5,2,5,5,4,5,4,4,1,4,4,1,3.454545455,4,2,1,1,2,2,3,4,2,2,4,2,5,1,4,4,4,2,4,1,3,2,4,4,2,2,1,4,5,4,2.833333333,"$200,000-$249,999",34337,2.00E+05,250000,225000,6.552698256
991,2,2,3,2,2,1,2,2,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,2,2.466666667,3,3,4,4,3,4,2,4,2,4,4,3,4,3,3,3,4,2,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,3,3,3,4,3,4,4,3,2,4,3.454545455,4,2,2,2,4,3,4,4,4,3,2,2,2,4,4,4,4,3,4,2,3,2,3,4,3,2,4,4,3,2,3.1,NA,NA,NA,NA,NA,NA
992,1,1,2,2,1,2,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,4,2,2,1,1,1.433333333,1,3,4,4,4,5,5,3,5,5,3,1,5,3,4,3,5,2,1,3,5,5,4,2,3,1,5,5,5,5,5,5,5,5,5,1,4,5,5,4,2,4,3,4,3.772727273,5,3,4,3,5,2,5,5,5,1,3,4,4,4,4,4,4,4,4,3,5,4,5,4,2,4,5,5,2,5,3.9,"$150,000-$159,999",18774,150000,160000,155000,8.25609886
993,2,2,4,1,1,1,2,1,1,2,1,1,1,1,3,1,2,1,1,1,1,2,2,2,2,2,3,1,1,2,1.6,4,1,4,1,2,5,5,5,5,4,4,1,5,1,3,4,5,5,1,2,5,5,5,5,2,2,2,4,1,2,4,5,5,5,5,3,1,5,1,4,3,5,5,4,3.522727273,5,4,2,4,4,2,4,5,4,4,4,4,4,3,3,4,4,4,4,5,5,4,4,4,2,5,3,4,2,4,3.8,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
994,2,2,3,3,2,2,3,2,3,2,2,4,2,1,4,1,2,3,2,3,1,2,3,3,2,2,3,2,2,3,2.366666667,3,2,2,2,4,3,4,2,2,4,2,1,4,4,1,4,5,4,4,1,4,5,1,4,1,4,1,4,1,1,3,4,4,4,5,5,2,4,4,1,5,5,2,1,3.022727273,4,4,2,2,2,3,4,4,3,2,4,4,4,2,3,3,3,4,2,2,2,4,4,4,4,3,4,2,4,2,3.133333333,"$160,000-$169,999",24755,160000,170000,165000,6.665320137
995,2,2,3,2,2,1,1,1,2,1,1,2,2,2,4,1,1,3,2,2,2,2,1,1,1,1,2,1,4,2,1.8,2,4,5,1,2,5,4,4,3,5,2,2,5,2,3,2,4,4,4,3,5,5,5,4,1,2,2,4,3,3,5,4,4,3,4,3,3,4,4,2,4,4,4,3,3.431818182,4,3,3,4,4,3,4,4,4,2,4,4,4,3,4,4,4,3,4,2,4,3,4,4,2,4,4,2,3,3,3.466666667,"$160,000-$169,999",14507,160000,170000,165000,11.37381954
996,2,2,1,3,2,2,3,3,3,4,2,2,2,2,2,1,2,2,3,2,2,3,2,2,2,3,3,2,3,2,2.3,5,2,4,2,4,2,4,3,5,5,4,1,5,4,5,5,5,2,5,5,2,4,4,5,4,4,1,4,2,5,2,5,4,5,2,5,2,4,2,4,2,5,3,5,3.681818182,4,3,3,4,4,4,4,4,5,3,5,4,4,4,5,4,4,2,3,3,2,4,4,4,1,4,3,4,4,4,3.666666667,"$190,000-$199,999",29854,190000,2.00E+05,195000,6.531788035
997,2,2,4,3,3,3,1,3,3,3,3,3,1,3,2,1,3,4,3,3,1,2,3,2,1,4,3,3,4,3,2.633333333,4,2,5,2,5,2,5,5,4,4,4,1,5,4,5,5,4,5,4,4,2,4,5,4,5,5,1,5,4,5,4,5,5,5,4,4,1,5,4,5,2,5,2,4,3.954545455,5,5,2,4,5,4,5,4,5,4,4,5,5,4,4,4,4,2,3,2,2,1,5,4,4,5,3,5,1,4,3.8,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
998,2,2,3,1,1,3,2,2,2,2,1,2,1,2,2,1,2,3,2,1,1,3,1,1,1,2,2,1,2,2,1.766666667,5,4,4,1,4,2,5,4,5,2,1,1,4,4,4,3,3,1,5,5,1,4,4,5,1,2,1,5,1,1,2,4,4,5,4,5,2,5,1,4,5,4,4,1,3.227272727,5,5,2,2,2,4,5,3,3,3,2,5,5,4,5,5,5,4,4,5,5,4,4,5,2,4,4,4,2,5,3.9,"$170,000-$179,999",18774,170000,180000,175000,9.321401939
999,1,1,3,3,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1.6,5,1,5,1,5,1,5,5,5,4,5,1,5,1,4,5,5,5,1,5,1,5,2,5,5,3,2,5,2,5,1,5,5,5,2,5,1,5,1,5,1,5,5,5,3.636363636,5,4,2,2,5,4,4,4,4,2,5,3,4,4,4,4,4,3,3,4,4,2,3,4,2,3,4,4,4,4,3.6,"$200,000-$249,999",12486,2.00E+05,250000,225000,18.0201826
1000,1,1,4,4,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,1,3,1,2,1,1,3,1,1,1,1.533333333,4,2,5,1,5,5,5,5,5,4,4,1,5,1,3,4,5,5,1,1,4,5,5,1,5,2,1,5,1,5,4,5,5,5,5,5,4,5,3,5,5,5,4,5,3.863636364,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,2,4,5,5,4,5,4.433333333,NA,NA,NA,NA,NA,NA
1001,3,1,3,2,2,2,1,3,3,2,3,3,1,2,2,1,1,1,2,2,1,2,1,2,2,3,1,2,1,2,1.9,4,2,5,1,5,4,4,2,4,4,3,1,5,4,4,4,5,1,2,5,4,5,2,5,4,2,4,5,4,4,3,5,4,4,4,4,2,5,4,4,4,5,2,4,3.681818182,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,3.833333333,"$140,000-$149,999",24755,140000,150000,145000,5.857402545
1002,1,1,3,3,2,1,1,1,2,2,2,2,4,1,3,1,1,1,2,2,1,2,2,1,2,2,3,2,2,2,1.833333333,4,4,4,2,4,2,5,2,4,3,2,1,4,4,4,4,5,2,2,4,2,2,4,3,2,4,4,4,2,3,1,5,5,4,4,5,1,5,2,2,4,4,4,2,3.272727273,4,5,2,4,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.833333333,"$190,000-$199,999",16072,190000,2.00E+05,195000,12.13290194
1003,3,3,2,2,2,3,3,3,3,3,3,3,2,3,3,1,2,3,3,3,1,2,1,1,2,2,2,3,3,3,2.433333333,5,4,4,4,3,2,3,3,2,5,3,2,5,4,3,3,5,2,4,4,2,4,4,3,3,4,2,2,4,3,1,4,3,2,4,5,4,3,3,3,3,4,2,5,3.340909091,2,3,3,3,4,2,2,3,3,2,4,3,2,3,3,2,4,3,2,2,1,3,3,3,3,2,3,4,2,4,2.766666667,NA,NA,NA,NA,NA,NA
1004,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1.233333333,2,1,5,1,5,4,5,5,5,5,5,1,5,1,4,4,5,5,1,3,4,5,5,5,4,2,1,4,1,5,2,5,5,5,2,4,1,5,1,4,3,5,5,3,3.590909091,5,5,3,4,5,5,5,5,3,5,4,5,4,4,5,4,5,5,4,5,5,5,1,5,4,4,5,1,5,5,4.333333333,"$170,000-$179,999",14507,170000,180000,175000,12.06314193
1005,1,2,3,3,2,2,1,2,2,2,2,1,1,2,3,1,1,2,2,1,1,2,3,2,1,4,3,2,3,1,1.933333333,1,3,5,2,3,5,5,4,2,4,3,2,5,4,4,3,3,4,5,3,5,3,4,3,3,1,4,4,5,4,5,5,5,3,5,2,2,4,5,3,3,4,3,3,3.590909091,4,4,2,4,4,3,4,5,3,2,4,3,4,4,4,4,4,4,4,3,4,2,4,3,2,4,4,4,2,4,3.533333333,"$150,000-$159,999",16072,150000,160000,155000,9.644101543
1006,2,2,2,2,2,2,2,3,3,2,1,3,2,2,2,2,2,2,1,3,2,2,1,1,1,3,2,1,2,2,1.966666667,2,2,4,4,2,4,4,1,1,4,2,1,5,4,2,2,4,1,5,4,3,4,2,2,2,2,4,5,5,5,4,4,3,1,4,4,4,4,5,4,2,4,2,3,3.181818182,4,4,3,4,4,2,3,4,4,2,4,4,3,4,4,4,4,3,4,4,2,4,4,3,3,4,3,4,2,4,3.5,"$300,000-$349,999",18774,3.00E+05,350000,325000,17.31117503
1007,2,1,2,3,2,1,2,1,3,2,2,1,2,2,1,2,2,1,1,1,2,2,3,2,3,1,2,2,2,2,1.833333333,5,4,5,1,5,4,5,2,4,5,5,4,5,4,5,4,5,5,4,3,2,5,5,4,3,5,3,4,2,4,2,4,5,5,3,4,3,4,3,4,2,2,2,4,3.818181818,4,3,2,3,4,5,4,5,5,4,4,2,3,4,4,4,4,3,3,4,3,2,4,4,3,4,5,5,5,4,3.766666667,"$200,000-$249,999",18774,2.00E+05,250000,225000,11.98465964
1008,3,2,3,2,1,1,2,2,2,3,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,3,3,1,1,4,1.933333333,3,2,4,5,4,5,4,2,2,5,3,2,4,5,4,3,4,2,2,5,4,4,2,4,2,5,3,4,4,5,5,4,4,4,4,1,3,4,2,3,2,3,3,4,3.477272727,4,4,3,4,4,2,3,4,4,3,4,4,3,3,4,3,4,4,3,4,4,4,4,4,3,4,3,4,4,3,3.6,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
1009,1,1,3,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,1,1,1,1.433333333,4,4,5,1,5,5,4,5,5,5,5,1,5,3,5,4,5,5,1,5,5,4,5,5,5,5,5,5,3,5,4,5,5,5,5,4,4,5,1,5,4,5,5,5,4.340909091,5,5,2,4,5,2,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,5,4.6,NA,NA,NA,NA,NA,NA
1010,2,2,3,3,2,3,3,2,3,1,3,2,1,2,4,1,2,3,2,2,1,2,1,2,1,2,2,2,1,3,2.1,5,2,5,1,2,3,5,4,1,4,5,1,5,4,4,5,4,4,5,5,2,4,5,2,3,3,1,5,3,4,2,5,4,1,2,5,2,4,5,4,2,5,2,2,3.431818182,4,3,2,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,2,4,3,3.566666667,"$200,000-$249,999",16072,2.00E+05,250000,225000,13.99950224
1011,3,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,3,3,2,2,1,4,2,5,4,4,3,4,5,4,1,4,3,5,4,3,3,4,5,4,3,3,4,5,4,2,4,2,5,4,4,4,4,4,3,2,4,2,5,1,4,3,4,3.5,5,3,2,3,4,2,4,4,4,2,3,4,3,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3.6,NA,NA,NA,NA,NA,NA
1012,1,2,4,3,1,1,1,2,2,4,1,3,4,2,2,1,1,1,1,3,2,3,4,3,4,1,1,1,1,4,2.133333333,3,1,5,2,1,3,5,5,1,4,4,1,5,4,1,3,5,2,5,1,4,5,2,3,1,1,1,5,3,3,2,5,3,1,5,4,1,3,5,1,3,5,3,1,2.977272727,5,5,1,1,5,1,5,3,3,3,3,5,3,4,4,1,3,3,1,3,2,3,3,5,1,3,3,4,3,2,3.033333333,"$40,000 - $49,999",12486,40000,50000,45000,3.604036521
1013,3,3,3,3,2,2,2,3,3,3,2,3,2,3,3,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2.366666667,4,4,4,2,4,2,4,2,2,4,4,3,3,4,4,3,3,4,4,5,2,3,2,2,3,2,2,3,3,3,2,4,4,3,4,4,2,3,4,4,5,4,2,4,3.25,4,4,2,2,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,2,4,4,3,4,4,3.6,"$180,000-$189,999",18774,180000,190000,185000,9.854053478
